Time [ns],V(U1B5_M_DQ_0__B2) [V]
42.70070365,0.874870895
42.70123347,0.875109995
42.70163665,0.875292969
42.70195341,0.875457606
42.7021973,0.87559704
42.70244119,0.875744752
42.70273406,0.87593042
42.70288023,0.876025822
42.70292618,0.875973122
42.70293489,0.875959157
42.7029436,0.875944743
42.70295231,0.875930256
42.70296405,0.87591093
42.70297314,0.875896236
42.70298222,0.875881775
42.70299131,0.875867529
42.70300269,0.875849928
42.70301805,0.875826525
42.7030482,0.875781341
42.70307109,0.875747579
42.70309399,0.875714323
42.70311688,0.875681698
42.70313978,0.875649845
42.70316792,0.875611902
42.70320433,0.875564856
42.70324075,0.875519958
42.70327716,0.875476805
42.70332155,0.875425761
42.70339864,0.875338446
42.7034542,0.875275141
42.70349785,0.875224837
42.7035415,0.875174183
42.70358515,0.875123584
42.7036485,0.87505132
42.70371185,0.874981468
42.7037752,0.874914468
42.70383855,0.874850004
42.7039019,0.874787246
42.70399846,0.874692841
42.70409502,0.874598704
42.70416622,0.874529563
42.70423743,0.874461258
42.70433522,0.874369795
42.70443301,0.874281255
42.7045308,0.874194895
42.70466094,0.874081668
42.70479109,0.873969659
42.70492124,0.873859396
42.70515806,0.873664819
42.70533528,0.873523683
42.70555308,0.873353731
42.70577088,0.873187221
42.70606243,0.87297008
42.70635399,0.87275883
42.70680785,0.87243916
42.70740188,0.872034749
42.70855379,0.871281973
42.70970569,0.870551089
42.7108,0.869860404
42.71143838,0.869451426
42.71207676,0.869035185
42.71291608,0.868478242
42.71357718,0.868024324
42.71423828,0.867558319
42.71556048,0.866594357
42.71778207,0.86485949
42.72000366,0.862968235
42.72222524,0.860924249
42.72444683,0.858743548
42.72666842,0.85644961
42.72889001,0.854071064
42.7311116,0.851639813
42.73333319,0.849187568
42.73555478,0.846741972
42.73846446,0.843584395
42.74137414,0.840500366
42.74428382,0.837488351
42.7471935,0.834524295
42.75010318,0.831569993
42.75301286,0.828584158
42.75592254,0.825533509
42.75883222,0.822401055
42.7617419,0.819189725
42.76465158,0.815920633
42.76756126,0.812627438
42.77047094,0.809348204
42.77425311,0.805161843
42.77803527,0.801100596
42.78181744,0.797172562
42.78559961,0.793357524
42.78938178,0.789622771
42.79316395,0.785940989
42.79694611,0.782299177
42.80072828,0.778705848
42.80451045,0.7751858
42.80829262,0.771769094
42.81298535,0.76771101
42.81874009,0.76302266
42.82449484,0.75861243
42.83024959,0.754390476
42.83600433,0.750238308
42.84175908,0.746025202
42.84751383,0.741600042
42.85326857,0.736760133
42.85902332,0.731233681
42.86477807,0.724685669
42.87053281,0.716734982
42.87628756,0.706973615
42.88107552,0.69718871
42.88586348,0.685647751
42.89065144,0.672157478
42.8952,0.657423779
42.8958611,0.655103437
42.8965222,0.652742722
42.89784439,0.647920633
42.90048879,0.637822277
42.90532826,0.617718177
42.911645,0.588500894
42.91281421,0.582689219
42.91398342,0.576783446
42.91632185,0.564753251
42.92047994,0.542649053
42.92587226,0.512839892
42.93076536,0.485002395
42.9334395,0.469589494
42.93445832,0.463694305
42.93494367,0.46088317
42.93517279,0.459555721
42.93529796,0.458787795
42.93535239,0.458447287
42.93539528,0.458178168
42.93543816,0.457909593
42.93548104,0.457642365
42.93552392,0.457376833
42.93556681,0.457112997
42.93560969,0.456850656
42.93566943,0.456487104
42.93577588,0.45584279
42.93588233,0.455201111
42.935963,0.454716328
42.93604366,0.45423319
42.936205,0.453272778
42.93632154,0.45258334
42.93643807,0.451896193
42.93661847,0.450835156
42.93679887,0.449777325
42.93708652,0.448097782
42.93737417,0.446424872
42.93785149,0.443658204
42.93832881,0.440901138
42.93902223,0.436909214
42.94007143,0.430891478
42.9413698,0.42347335
42.94333401,0.412298938
42.9452,0.40173207
42.94636921,0.395145924
42.94753842,0.388585118
42.94987685,0.375540986
42.95316378,0.357450441
42.95645072,0.339727628
42.96042594,0.318881794
42.96440117,0.298753629
42.96837639,0.279392355
42.97235162,0.260818737
42.97632684,0.24302915
42.98118139,0.22233322
42.98603594,0.202709942
42.99089048,0.184087513
42.99574503,0.166397468
43.00059958,0.149592273
43.00545412,0.133650406
43.01030867,0.118567663
43.01622563,0.101346815
43.02214259,0.08538245
43.02805955,0.070627067
43.03397652,0.057022836
43.03989348,0.044512927
43.04581044,0.033049785
43.0517274,0.02259029
43.05764436,0.013082936
43.06356132,0.004458371
43.06947828,-0.00336773
43.07539524,-0.010482396
43.0813122,-0.016960295
43.08722916,-0.022865219
43.09314613,-0.028256017
43.09906309,-0.033190643
43.10498005,-0.037729784
43.11089701,-0.041937955
43.11563194,-0.045108377
43.12036688,-0.048134413
43.12510181,-0.051034757
43.1296,-0.053687506
43.13066967,-0.054302123
43.13173933,-0.05491192
43.13290855,-0.055573251
43.13407776,-0.056229474
43.13641618,-0.057530033
43.14078097,-0.059913701
43.1469449,-0.063188153
43.15310884,-0.066364568
43.15927277,-0.069445942
43.1644189,-0.071930918
43.16956504,-0.074301469
43.17471117,-0.076637247
43.17721826,-0.077633936
43.1796,-0.078480547
43.18066967,-0.078825455
43.18173933,-0.079157785
43.18290855,-0.079506653
43.18407776,-0.079841699
43.18641618,-0.080478027
43.19072052,-0.081516683
43.19639879,-0.082581812
43.20207707,-0.083223596
43.20775534,-0.083351785
43.21343362,-0.082901101
43.21911189,-0.081860159
43.22479017,-0.080281103
43.23046844,-0.078259442
43.23614671,-0.075902953
43.24182499,-0.073308068
43.24750326,-0.070559406
43.25318154,-0.067728134
43.25885981,-0.064873765
43.26453809,-0.062042443
43.27021636,-0.059260388
43.27589464,-0.05651938
43.28157291,-0.053781378
43.28725119,-0.050996898
43.29292946,-0.048117333
43.29860774,-0.045105655
43.30428601,-0.041942792
43.30996429,-0.038625533
43.31564256,-0.035158248
43.32132083,-0.031551676
43.32699911,-0.027827785
43.33267738,-0.024025055
43.33835566,-0.020199534
43.34403393,-0.016408095
43.34908863,-0.013097801
43.35414333,-0.009867326
43.35919803,-0.006717991
43.364,-0.003782749
43.36516921,-0.003074659
43.36633842,-0.002367232
43.36867685,-0.000954802
43.37293736,0.001611605
43.37865236,0.005045882
43.38436735,0.008478494
43.39008235,0.01192104
43.39579734,0.015388142
43.40040561,0.018216822
43.40353286,0.020161036
43.40467655,0.020987968
43.40553879,0.021586248
43.40640104,0.022152946
43.40726329,0.022700695
43.40812554,0.023240792
43.40919035,0.023905655
43.41082074,0.024928554
43.41245113,0.025964188
43.414,0.026963208
43.41516921,0.027731434
43.41633842,0.02850714
43.41867685,0.030074279
43.42263695,0.032756989
43.42752517,0.036061041
43.4324134,0.039295509
43.43730162,0.042420298
43.44218984,0.0454144
43.44707806,0.048264143
43.45196629,0.050963315
43.45685451,0.053512585
43.46174273,0.055913361
43.46663095,0.058162586
43.47151918,0.060252563
43.4764074,0.06217483
43.48129562,0.063921983
43.48618385,0.065492458
43.49107207,0.066892193
43.49596029,0.068135757
43.50084851,0.069242619
43.50573674,0.070231544
43.51062496,0.071119531
43.51551318,0.071921508
43.5204014,0.072650402
43.5263394,0.073455785
43.53227739,0.074195712
43.53821539,0.074893264
43.54415338,0.075566769
43.55009137,0.076229423
43.55602937,0.07688574
43.56196736,0.077532328
43.56790536,0.078159399
43.57384335,0.078750908
43.57978134,0.079286723
43.58449493,0.079659901
43.58920851,0.079977326
43.5939221,0.080230772
43.5984,0.080406852
43.59948129,0.080437558
43.60056259,0.080464472
43.6017318,0.080489077
43.60290101,0.080509397
43.60523944,0.08053943
43.60922798,0.080554703
43.61442643,0.08050233
43.61962489,0.080363648
43.62482334,0.080131521
43.63002179,0.079795336
43.6346745,0.079393386
43.63718093,0.079133172
43.63795189,0.079046636
43.63832894,0.079003163
43.63850991,0.078919018
43.63859674,0.078870423
43.6386641,0.078833166
43.63873147,0.078798598
43.63879883,0.078767493
43.6388662,0.078739514
43.63893356,0.078713851
43.63906323,0.078668389
43.63916305,0.078635923
43.63926288,0.078605734
43.63941974,0.078563522
43.63957661,0.078526889
43.63973347,0.07849388
43.63994786,0.078452389
43.64016225,0.078414734
43.64050845,0.078361131
43.64060482,0.078338126
43.64067663,0.078319105
43.64072708,0.078306015
43.64077754,0.078294421
43.640828,0.078285128
43.64087845,0.078278366
43.64092891,0.078273908
43.64097937,0.078271294
43.64105667,0.078269669
43.6411549,0.078269995
43.64123284,0.078271566
43.64131078,0.078274475
43.64141641,0.07828134
43.64152204,0.078291886
43.64162767,0.078305468
43.6417333,0.078320963
43.64188033,0.078344375
43.64202735,0.078369896
43.64222401,0.078408045
43.64242066,0.078450171
43.64261732,0.078494807
43.64288633,0.078558687
43.64315534,0.078625677
43.6435478,0.078727762
43.64410472,0.078877731
43.64486933,0.079088062
43.64606617,0.079414606
43.64726301,0.079723709
43.6484,0.07999124
43.64948129,0.080200294
43.65056259,0.080376793
43.6517318,0.080530033
43.65290101,0.080647038
43.65523944,0.080796239
43.65822791,0.080824907
43.66121638,0.080692344
43.66420485,0.080430566
43.66719332,0.08007174
43.67018179,0.07964526
43.67317027,0.079178248
43.67615874,0.078695813
43.67914721,0.078219643
43.68290357,0.07765328
43.68665994,0.07713363
43.6904163,0.076656018
43.69417266,0.076205537
43.69894329,0.075648533
43.70371391,0.075100921
43.70848453,0.074583706
43.71325515,0.074138465
43.7190741,0.073753018
43.72489304,0.073569928
43.73071198,0.073570441
43.73653092,0.073703109
43.74234987,0.073910011
43.74816881,0.074144228
43.75398775,0.074370177
43.7598067,0.074550671
43.76562564,0.07463497
43.77144458,0.074579207
43.77726353,0.074377142
43.78308247,0.074080045
43.78890141,0.073800786
43.79472036,0.073706836
43.8005393,0.074012455
43.80635824,0.07497543
43.81217719,0.076895929
43.81739815,0.07971087
43.82261912,0.083853825
43.82784008,0.089619681
43.8328,0.09681269
43.8337331,0.098394041
43.8346662,0.100040131
43.83653239,0.103492882
43.84026478,0.111124143
43.84620281,0.125327546
43.85214085,0.141938669
43.85807888,0.160679494
43.86401691,0.181222193
43.86877212,0.198755928
43.87145347,0.209003397
43.87245622,0.212895216
43.87269938,0.213843524
43.87298228,0.214865865
43.87310222,0.215285832
43.87319357,0.215607599
43.87328491,0.215934013
43.87337626,0.21626532
43.87346761,0.216600405
43.87359617,0.217076295
43.87372474,0.217556226
43.8738533,0.21804023
43.87403888,0.218745743
43.87422447,0.219457478
43.87453217,0.220646704
43.87483988,0.221845329
43.87532277,0.223741975
43.87580566,0.225652973
43.8764713,0.228305391
43.87744234,0.232204813
43.87879871,0.237695329
43.88085065,0.246061484
43.8828,0.254041269
43.88414785,0.259562254
43.88549571,0.265076541
43.88819142,0.276078933
43.8917455,0.290501624
43.89529958,0.304798394
43.89972198,0.322379601
43.90414438,0.339709724
43.90856678,0.356784372
43.91298918,0.373623183
43.91741158,0.39025555
43.92183398,0.406700572
43.92746973,0.427391082
43.93310548,0.447760396
43.93874124,0.467777789
43.94437699,0.48742502
43.95001274,0.506700199
43.95564849,0.525613041
43.96128424,0.54416988
43.96692,0.562374412
43.97255575,0.580225449
43.9781915,0.597723307
43.98382725,0.61487313
43.98946301,0.63167783
43.99509876,0.648137967
44.00073451,0.664241321
44.00637026,0.679956505
44.01200602,0.69524265
44.01764177,0.710050735
44.02327752,0.724325946
44.02891327,0.738013322
44.03454903,0.751055677
44.04018478,0.763391082
44.04582053,0.774965393
44.05123305,0.785319665
44.05664558,0.794884074
44.0620581,0.803633694
44.0672,0.811181366
44.06829292,0.812672296
44.06938584,0.814129373
44.0707337,0.815874839
44.07208155,0.817569371
44.07477726,0.820832779
44.07947957,0.826080121
44.08418189,0.830742203
44.0888842,0.834835317
44.09485908,0.839263384
44.10051501,0.842722366
44.10617094,0.845556255
44.10803039,0.846541683
44.10938155,0.847168234
44.11044461,0.847670579
44.11122212,0.848001266
44.11199964,0.848295758
44.11277715,0.848563764
44.11355466,0.848813912
44.11447753,0.849094796
44.11587367,0.849496488
44.1172,0.849860275
44.11829292,0.850149389
44.11938584,0.85043587
44.1207337,0.850787506
44.12208155,0.85113912
44.12477726,0.851844679
44.12891417,0.8529379
44.13305109,0.854041609
44.137188,0.855149215
44.14132491,0.856256756
44.14546183,0.857369843
44.15063192,0.858803569
44.15580201,0.860353577
44.1609721,0.862100636
44.1661422,0.864107635
44.17131229,0.866400969
44.17648238,0.868961927
44.18165248,0.871730451
44.18682257,0.874622498
44.19199266,0.877557627
44.19716275,0.88047723
44.20233285,0.883343226
44.20750294,0.886128646
44.21267303,0.888806875
44.21784312,0.891350263
44.22301322,0.893731084
44.22818331,0.89592947
44.2333534,0.897941227
44.2385235,0.899781692
44.24369359,0.901485524
44.24886368,0.903088328
44.25403377,0.904607833
44.25920387,0.906036531
44.26437396,0.90734319
44.26954405,0.908476158
44.27471414,0.90936926
44.27988424,0.909959735
44.28505433,0.910203349
44.28924311,0.910129903
44.29343188,0.909809384
44.29762066,0.90923969
44.3016,0.908471018
44.30294785,0.908148577
44.30429571,0.907802924
44.30699142,0.907057353
44.31122708,0.905736355
44.31648684,0.903859681
44.32281796,0.901317641
44.32914908,0.898553802
44.33483286,0.895958635
44.34051664,0.893293657
44.34620041,0.890796675
44.34896943,0.889457215
44.35031844,0.888765061
44.3516,0.888089359
44.35294785,0.887363252
44.35429571,0.886631056
44.35699142,0.885150452
44.3610136,0.882885872
44.36503578,0.880518839
44.37003708,0.877356845
44.37503838,0.873876137
44.38003967,0.870028524
44.38504097,0.86580201
44.39004227,0.861216304
44.39504357,0.856323333
44.40004487,0.851201949
44.40504617,0.84594118
44.41004747,0.840625239
44.41504877,0.835323277
44.42005007,0.830094164
44.42505137,0.824990948
44.43005267,0.820060099
44.43505397,0.815339717
44.44005527,0.810854779
44.44505657,0.806615254
44.44640442,0.805523686
44.44775228,0.804449159
44.45044798,0.802340612
44.45511962,0.798816727
44.45979125,0.795443731
44.46571696,0.791342031
44.47164266,0.787394933
44.47756837,0.783566279
44.48349407,0.779827609
44.48941978,0.776159696
44.49534549,0.772560212
44.50127119,0.769044475
44.5071969,0.765639058
44.5131226,0.762389818
44.51891435,0.759416462
44.5247061,0.756693754
44.53049784,0.754267001
44.536,0.752263963
44.53710455,0.751904664
44.5382091,0.751558272
44.53955695,0.751154677
44.5409048,0.750771256
44.54360051,0.75005428
44.54494837,0.749731131
44.54629622,0.749428358
44.54899193,0.748872848
44.55367382,0.748082691
44.55835571,0.747513387
44.5640755,0.74708462
44.56962601,0.746889415
44.57517651,0.746828453
44.57579078,0.746827495
44.57615574,0.746700275
44.57636807,0.746616548
44.57653054,0.74656043
44.57669301,0.746513791
44.57685548,0.746474799
44.57701795,0.74644157
44.57718043,0.74641336
44.57744688,0.746376391
44.57771334,0.746348079
44.57811873,0.746316721
44.57820833,0.746311405
44.57832726,0.746206226
44.5783475,0.746178482
44.57836775,0.746149824
44.57839545,0.746110478
44.57842316,0.746071674
44.57845087,0.746033704
44.57849268,0.745978312
44.57853449,0.745925518
44.57857631,0.745875458
44.57861812,0.745827995
44.57865993,0.74578274
44.57871188,0.74572873
44.57877719,0.745662801
44.5788425,0.745597818
44.57890781,0.745533361
44.57897312,0.745469821
44.57903843,0.745408001
44.57913758,0.745318845
44.57921173,0.745256043
44.57928587,0.745195898
44.57936001,0.745137448
44.57946729,0.745054439
44.57957457,0.744972995
44.57968185,0.744893894
44.57985545,0.74477224
44.57998144,0.744688322
44.58010742,0.744606831
44.58027852,0.744498913
44.58044961,0.744394426
44.58078913,0.744197832
44.58105839,0.744050173
44.58158095,0.743779078
44.5821035,0.743525359
44.58283671,0.743191434
44.58390901,0.742732699
44.58498131,0.742291677
44.586,0.741875152
44.58710455,0.741404008
44.5882091,0.740909215
44.58896253,0.740559427
44.58971596,0.740196663
44.59122282,0.739437877
44.59354711,0.738170502
44.5958714,0.736787203
44.59819569,0.735303354
44.60051998,0.733741096
44.60127341,0.733218415
44.60202684,0.732691766
44.60353371,0.731630817
44.60632296,0.729652596
44.60753541,0.728794095
44.60874785,0.727941978
44.61117275,0.72625899
44.6144085,0.724077144
44.61562095,0.723288521
44.61683339,0.722512856
44.61925829,0.720991347
44.62319199,0.718595249
44.6271257,0.716247056
44.63105941,0.713895432
44.63499312,0.711503949
44.63892682,0.709063766
44.64286053,0.706594567
44.64679424,0.704134165
44.65171919,0.701126082
44.65664415,0.698237892
44.66156911,0.695469851
44.66649406,0.692793639
44.67141902,0.690178363
44.67634398,0.687611512
44.68126893,0.685103816
44.68619389,0.682683777
44.69111885,0.680381626
44.69716264,0.677735467
44.70320643,0.675259866
44.70925022,0.67287065
44.71529401,0.670433126
44.7213378,0.667777952
44.72738159,0.664693446
44.73342538,0.660908636
44.73946917,0.65608994
44.74551297,0.649846085
44.75155676,0.641747092
44.7563272,0.633761496
44.76109764,0.624129485
44.76586808,0.612662688
44.7704,0.599966951
44.77161245,0.596202174
44.77282489,0.592308905
44.77524979,0.584203928
44.77915145,0.570182698
44.78455657,0.548765437
44.78996169,0.525258854
44.79117413,0.519676066
44.79238658,0.514016686
44.79481148,0.502520746
44.79884065,0.482921357
44.80429871,0.455614081
44.80975678,0.427836683
44.8105221,0.423730161
44.81107225,0.420817933
44.81162241,0.417951337
44.81217256,0.415118604
44.81272271,0.412307119
44.81327287,0.409509181
44.81401501,0.405749582
44.81509164,0.400318572
44.81689163,0.391286172
44.81869079,0.382309164
44.8204,0.37382837
44.82161245,0.36785614
44.82282489,0.361916695
44.82524979,0.350134026
44.82873923,0.333485318
44.83222867,0.317288698
44.83571811,0.301611363
44.83920755,0.286498949
44.84269699,0.271976952
44.84618643,0.258054527
44.85054739,0.241485706
44.85490836,0.225801118
44.85926932,0.210943143
44.86468982,0.193522358
44.87011032,0.177145276
44.87553082,0.161715083
44.88095132,0.147177201
44.88637182,0.133506228
44.89179232,0.120682489
44.89721282,0.108679642
44.90263332,0.097456262
44.90805382,0.086964776
44.91347432,0.077163944
44.91889482,0.068023039
44.92431532,0.059518796
44.92973582,0.051626982
44.93515631,0.044315484
44.94057681,0.037539513
44.94599731,0.031249429
44.95141781,0.025398866
44.95683831,0.019950096
44.96225881,0.014872637
44.96767931,0.010140073
44.97309981,0.005725166
44.97852031,0.001596941
44.97973276,0.00071716
44.98094521,-0.000150761
44.9833701,-0.001858944
44.98750916,-0.004684963
44.99325946,-0.008428141
44.99900976,-0.011976078
45.0048,-0.015367442
45.00591617,-0.015997954
45.00703235,-0.016622312
45.0082448,-0.017293771
45.00945724,-0.017958633
45.01188214,-0.019272968
45.01629874,-0.02161096
45.01751119,-0.022237407
45.01872364,-0.022858547
45.02114853,-0.024087749
45.02236098,-0.024693344
45.02357343,-0.025293852
45.02599832,-0.026482592
45.02721077,-0.027068704
45.02842321,-0.02765009
45.03084811,-0.028800943
45.0354936,-0.030954676
45.0403813,-0.03313358
45.04365175,-0.034530645
45.04476175,-0.034992173
45.04543116,-0.035183485
45.04594775,-0.035337203
45.04646433,-0.035513586
45.04698092,-0.035707214
45.04710168,-0.035820338
45.0471744,-0.035895269
45.0472291,-0.03595142
45.0472838,-0.036005098
45.0473385,-0.036055248
45.0473932,-0.03610179
45.0474479,-0.036145259
45.04750259,-0.036186466
45.04760482,-0.036260023
45.04768365,-0.036314943
45.04776248,-0.036368426
45.0478413,-0.036419915
45.04793926,-0.036480326
45.04803722,-0.036536825
45.04813518,-0.036590412
45.04827021,-0.036661658
45.04840525,-0.036730915
45.04854028,-0.03679781
45.04879584,-0.036917049
45.04898285,-0.036999564
45.04924366,-0.037110701
45.04950447,-0.03721783
45.04994912,-0.037391632
45.05039377,-0.037556853
45.05117272,-0.037830789
45.05209102,-0.038133393
45.05348024,-0.038560957
45.0548,-0.038943595
45.05591617,-0.039251724
45.05703235,-0.039554089
45.0582448,-0.039876818
45.05945724,-0.040194003
45.06188214,-0.040813497
45.06562145,-0.04171363
45.06936076,-0.042517675
45.07310006,-0.04319086
45.07683937,-0.043699225
45.08057868,-0.044013157
45.08509496,-0.044102807
45.08961124,-0.043860053
45.09412752,-0.043293569
45.09982512,-0.042179315
45.10552273,-0.040724342
45.11122033,-0.039043695
45.11691793,-0.037237728
45.12261553,-0.03539042
45.12831314,-0.033568745
45.13401074,-0.031824782
45.13970834,-0.030195233
45.14540595,-0.028697134
45.15110355,-0.027312801
45.15680115,-0.025994226
45.16249876,-0.02467875
45.16819636,-0.023304484
45.17389396,-0.021822322
45.17959156,-0.020201163
45.18528917,-0.018425331
45.19098677,-0.01649089
45.19668437,-0.014407279
45.20238198,-0.012199526
45.20807958,-0.00991054
45.21377718,-0.007598549
45.21947479,-0.005320869
45.22446851,-0.003385778
45.22946224,-0.001523671
45.23445596,0.000267699
45.2392,0.001921557
45.24041245,0.002338015
45.24162489,0.002753908
45.24404979,0.003584207
45.24866812,0.005167412
45.25488006,0.007329937
45.261092,0.009574228
45.26730394,0.011948397
45.27284724,0.014216715
45.27839055,0.016662407
45.28393386,0.019461435
45.28663444,0.020838138
45.28795011,0.021509935
45.2892,0.022155143
45.29041245,0.022797536
45.29162489,0.023453107
45.29404979,0.024796908
45.2980166,0.027090029
45.30307477,0.030147119
45.30813294,0.033291863
45.31319111,0.036469457
45.31824928,0.039642292
45.32330745,0.042786857
45.32836562,0.04589063
45.33342379,0.048950376
45.33848195,0.051964106
45.34354012,0.054926339
45.34859829,0.05782489
45.35365646,0.060640736
45.35871463,0.063351577
45.3637728,0.065935678
45.36883097,0.068378899
45.37388914,0.070676206
45.37894731,0.072828577
45.38400547,0.074840627
45.38906364,0.07671689
45.39412181,0.078460219
45.40021609,0.080387779
45.40631036,0.082133947
45.41240464,0.083712201
45.41849891,0.085141761
45.42459319,0.086442333
45.43068746,0.087629057
45.43678174,0.088710504
45.44287602,0.089687648
45.44897029,0.090554551
45.45506457,0.091303452
45.46115884,0.091930932
45.46725312,0.092442406
45.4736,0.092863561
45.4747278,0.092925507
45.4758556,0.092984672
45.47706805,0.093045159
45.4782805,0.093102893
45.48070539,0.093212108
45.48517309,0.093392867
45.48964078,0.093550942
45.49556414,0.093731525
45.5014875,0.093880735
45.5070856,0.093987409
45.5126837,0.094048333
45.5182818,0.095333063
45.52100908,0.096120678
45.5236,0.096837992
45.5247278,0.097129469
45.5258556,0.097414159
45.52706805,0.097713639
45.5282805,0.098007633
45.53070539,0.098583877
45.53495142,0.099556638
45.54033044,0.100706537
45.54570946,0.10171526
45.55108848,0.102522473
45.5564675,0.103091234
45.56184651,0.103429891
45.56722553,0.103591278
45.57260455,0.103650536
45.57798357,0.103674873
45.58336258,0.103703086
45.5887416,0.103744484
45.59412062,0.103792648
45.59949964,0.103842766
45.60487865,0.103903523
45.61025767,0.10399301
45.61563669,0.104123293
45.62101571,0.104285255
45.62639472,0.104444686
45.63177374,0.104546311
45.63715276,0.104523443
45.64253178,0.104310843
45.64791079,0.103870876
45.65328981,0.103209744
45.65866883,0.102380211
45.66404785,0.101476258
45.66942686,0.100631411
45.67480588,0.100016492
45.6801849,0.09984419
45.68556392,0.100370941
45.69094293,0.101892906
45.69526118,0.104052282
45.69957942,0.107252776
45.70389767,0.111686813
45.708,0.117181827
45.70921245,0.119115376
45.71042489,0.121168909
45.71284979,0.125578083
45.71679403,0.133728693
45.72221833,0.147029844
45.72764263,0.162699543
45.73306693,0.18053867
45.73849123,0.200277666
45.74343016,0.219649222
45.74607381,0.230485427
45.74707822,0.23467811
45.74754303,0.236631318
45.74797469,0.238452038
45.74806925,0.238807785
45.74812963,0.239030031
45.74819002,0.23925168
45.74823409,0.23941454
45.74827816,0.23957913
45.74832223,0.239745707
45.7483663,0.239914167
45.74841036,0.240084212
45.74847519,0.240336423
45.74859154,0.240792716
45.74867358,0.241116275
45.74875563,0.241441401
45.74883767,0.241768646
45.74895741,0.24225072
45.74907715,0.242737491
45.74919688,0.243227441
45.74935406,0.243873718
45.74951124,0.244523505
45.7497164,0.245377748
45.74992157,0.246238124
45.75012674,0.247103079
45.75039185,0.24822645
45.75072181,0.249633395
45.75114085,0.251432508
45.75181677,0.254358053
45.75270058,0.258219191
45.75404221,0.264137406
45.75602459,0.27295706
45.758,0.281780774
45.75921245,0.287192921
45.76042489,0.292592144
45.76284979,0.303346412
45.76603167,0.317334605
45.76921356,0.331152789
45.77239544,0.344780641
45.77557733,0.358202888
45.77875921,0.371406137
45.7819411,0.384383791
45.78587704,0.400124097
45.78981298,0.415528213
45.79374892,0.430615089
45.79862044,0.448860838
45.80349196,0.466643222
45.80836348,0.483979871
45.813235,0.500898262
45.81810652,0.5174362
45.82297804,0.533622959
45.82784956,0.549466963
45.83272108,0.564960733
45.8375926,0.580082689
45.84246412,0.59480633
45.84733564,0.609113023
45.85220716,0.622999683
45.85707868,0.63647527
45.8619502,0.649552801
45.86682172,0.66223642
45.87169324,0.674517838
45.87656476,0.686383667
45.88143628,0.69782046
45.8863078,0.708818197
45.89117932,0.719370919
45.89605084,0.729473991
45.90092236,0.739125937
45.90579388,0.748323752
45.91066541,0.757056988
45.91553693,0.765312602
45.92040845,0.773073394
45.92527997,0.780325714
45.92961415,0.786344307
45.93394834,0.791954799
45.93828252,0.797164016
45.9424,0.80174579
45.94353943,0.802937751
45.94467886,0.80410306
45.9458913,0.805312836
45.94710375,0.80649268
45.94952864,0.808778549
45.95367594,0.812436207
45.9590922,0.816724641
45.96450846,0.820478389
45.96992472,0.823730183
45.97534098,0.826525677
45.97965972,0.828464194
45.98238496,0.829570078
45.98307518,0.829970231
45.9836144,0.830262462
45.98415362,0.830522872
45.98439083,0.83062814
45.98458723,0.830712001
45.98465542,0.830740504
45.98466984,0.830746493
45.98467699,0.830749457
45.98467841,0.830750048
45.98468011,0.830750038
45.98468137,0.830749758
45.98468263,0.830749394
45.98468389,0.830748997
45.98468561,0.830748424
45.98468904,0.830747187
45.98469247,0.830745853
45.9846959,0.830744443
45.98470038,0.830742522
45.98470485,0.830740546
45.98470933,0.830738545
45.98471502,0.830736002
45.98472072,0.830733494
45.98472776,0.830730474
45.9847348,0.830727569
45.98474336,0.830724206
45.98475191,0.830721018
45.98476271,0.830717213
45.98477629,0.830712698
45.984795,0.830706819
45.98482363,0.830698326
45.98484553,0.830692199
45.98486743,0.830686482
45.98488933,0.830681322
45.98491123,0.830676871
45.98494111,0.830672141
45.98497846,0.830668547
45.98501581,0.830667389
45.98505316,0.830668253
45.98509051,0.83067055
45.98514856,0.830675411
45.98520662,0.830680252
45.98526467,0.830684173
45.98531028,0.830686594
45.98535588,0.830688831
45.98541271,0.830692249
45.9854748,0.830697868
45.98553689,0.830706095
45.98559899,0.830716841
45.98566108,0.830729417
45.98573667,0.830745833
45.98581226,0.830762323
45.98588785,0.830778535
45.98596344,0.830794902
45.98605512,0.830816071
45.9861468,0.830839448
45.98623849,0.830864898
45.98633017,0.83089161
45.98645839,0.830929644
45.98658661,0.830968141
45.98671482,0.831007837
45.98692218,0.831075706
45.98712954,0.831146983
45.98744865,0.831260393
45.98776777,0.831378196
45.98837273,0.831613072
45.98897769,0.831859304
45.98983551,0.832223114
45.99115063,0.832803916
45.9924,0.833369274
45.99353943,0.833883364
45.99467886,0.834386657
45.9958913,0.834904899
45.99710375,0.835402207
45.99952864,0.836338726
46.00281629,0.837461391
46.00610393,0.83841392
46.00939157,0.839229672
46.01267922,0.839963936
46.01596686,0.840681226
46.0192545,0.841439396
46.02352398,0.842551778
46.02779345,0.843838371
46.03206293,0.845285443
46.03633241,0.846849804
46.04060188,0.84848314
46.04487136,0.850157275
46.04914083,0.851870415
46.05341031,0.85363955
46.05767979,0.855481385
46.06283663,0.857791339
46.06799347,0.86013491
46.07315031,0.86242382
46.07830716,0.864571857
46.083464,0.866523406
46.08862084,0.868263248
46.09377769,0.869806573
46.09893453,0.871183546
46.10409137,0.872418772
46.10924821,0.873523532
46.11440506,0.874501608
46.1195619,0.875368356
46.12471874,0.876158629
46.12987559,0.876911426
46.13503243,0.877651625
